date,region,lat,lon,species_id,gbif_key,basis_of_record,coordinate_uncertainty_m,cell,distance_km,location_id,score,effort_percentile
2026-06-08,NE,58.999788,9.734037,st_george,6364126588,HUMAN_OBSERVATION,25.0,327:32,6.622560784266632,Lunde_58.980_9.625,6.66,0.6001430862587611
2026-06-05,NE,56.74627,16.69031,st_george,6364551386,HUMAN_OBSERVATION,5.0,314:55,1.7893999749322202,Ismantorp_56.760_16.675,3.24,0.05159833245118526
2026-06-05,NE,59.27035,18.13345,st_george,6364634348,HUMAN_OBSERVATION,30.0,328:60,2.182356700772903,Stockholm_59.280_18.100,6.35,0.6957397302938146
2026-06-05,NE,61.40398,17.10014,st_george,6364742389,HUMAN_OBSERVATION,25.0,340:57,2.9768932498387572,Soderhamn_61.380_17.125,6.47,0.7602829961909705
2026-06-07,NE,58.57157,13.42854,st_george,6364746304,HUMAN_OBSERVATION,10.0,325:44,1.7899346385591974,Lidkoping_58.560_13.450,7.0,0.7514792899408266
2026-06-05,NE,56.33163,16.54372,st_george,6364746315,HUMAN_OBSERVATION,1000.0,312:55,1.4824351833210723,Torngard_56.340_16.525,1.63,0.02578593039273697
2026-06-06,NE,59.26005,18.75151,st_george,6365061364,HUMAN_OBSERVATION,50.0,328:62,2.588911223265111,Nore_59.280_18.775,7.15,0.9402081851764913
2026-06-10,NE,59.82579,17.6312,st_george,6394093414,HUMAN_OBSERVATION,10.0,332:58,1.232370209235472,Uppsala_59.820_17.650,3.26,0.09163863429077779
2026-06-08,NE,56.08083,12.66278,st_george,6394548350,HUMAN_OBSERVATION,20.0,311:42,3.142418725614022,Helsingborg_56.100_12.700,4.72,0.1569588736540267
2026-06-08,NE,60.67974,15.09406,st_george,6394606404,HUMAN_OBSERVATION,25.0,336:50,2.218707436886584,Nedre Heden_60.660_15.100,6.67,0.6030259616238272
2026-06-08,NE,63.18456,14.62246,st_george,6394767403,HUMAN_OBSERVATION,198.0,350:48,1.4716806025819458,Ostersund_63.180_14.650,7.45,0.9528849795747526
2026-06-05,NE,56.50336,16.61546,st_george,6394932385,HUMAN_OBSERVATION,50.0,313:55,2.0792466533086165,Brunneby_56.520_16.600,1.63,0.02578593039273697
2026-06-05,NE,50.787217,4.387105,st_george,6398712372,HUMAN_OBSERVATION,4.0,281:14,3.1438226564872926,Sint-Genesius-Rode_50.760_4.375,4.57,0.11574647352631212
2026-06-14,NE,56.929325,24.124126,st_george,6399635361,HUMAN_OBSERVATION,7.0,315:80,1.8844888868877403,Riga_56.940_24.100,5.55,0.8832460489442486
2026-06-13,NE,59.811463,17.642819,st_george,6399717083,HUMAN_OBSERVATION,500.0,331:58,1.0306767258125362,Uppsala_59.820_17.650,4.67,0.2761732851985544
2026-06-02,NE,63.186978,14.58908,st_george,6400300560,HUMAN_OBSERVATION,8.0,350:48,1.0492485653159969,Ostersund_63.180_14.575,6.89,0.728410958757421
2026-06-15,NE,59.874349,17.609033,st_george,6400365561,HUMAN_OBSERVATION,4.0,332:58,2.0004239361191436,Uppsala_59.880_17.575,4.77,0.2587221036849078
2026-06-14,NE,57.01684,23.986198,st_george,6400895398,HUMAN_OBSERVATION,5.0,316:80,2.88268765729007,Riga_57.000_23.950,5.54,0.8691665235707434
2026-06-16,NE,59.83265,17.62748,st_george,6404250430,HUMAN_OBSERVATION,10.0,332:58,1.8875139176776792,Uppsala_59.820_17.650,4.95,0.35020444730934086
2026-06-06,NE,60.36715,18.31326,st_george,6404267377,HUMAN_OBSERVATION,25.0,335:61,7.494652992459558,Johannesvik_60.300_18.325,6.08,0.5128747573740347
2026-06-19,NE,60.32144,18.45328,st_george,6404430367,HUMAN_OBSERVATION,4.0,334:61,3.78075171542394,Soderbybyn_60.300_18.400,4.93,0.4948633959654619
2026-06-15,NE,58.4016,15.58103,st_george,6404503302,HUMAN_OBSERVATION,20.0,324:52,3.0065106891789597,Linkoping_58.380_15.550,4.57,0.21150427611867262
2026-06-16,NE,58.57903,15.81264,st_george,6404568323,HUMAN_OBSERVATION,100.0,325:52,3.028274366907645,Finspång_58.560_15.850,4.98,0.3868479408516337
2026-06-15,NE,57.73545,11.61506,st_george,6404652364,HUMAN_OBSERVATION,200.0,320:38,6.749636511709057,Goteborg_57.720_11.725,5.5,0.8801331810595479
2026-06-19,NE,57.48009,13.54593,st_george,6405012379,HUMAN_OBSERVATION,100.0,319:45,1.25118793879608,Grimsas_57.480_13.525,5.39,0.8563192589410391
2026-06-17,NE,57.40601,15.05275,st_george,6405055477,HUMAN_OBSERVATION,25.0,318:50,2.276352390302655,Vetlanda_57.420_15.025,5.01,0.3908648248121107
2026-06-17,NE,59.82904,17.65565,st_george,6405172319,HUMAN_OBSERVATION,10.0,332:58,1.0536403911510746,Uppsala_59.820_17.650,4.89,0.30507627347894184
2026-06-18,NE,64.021351,11.371378,st_george,6405625331,HUMAN_OBSERVATION,10.0,355:37,6.266803370162213,Steinkjer_64.020_11.500,4.87,0.42366642559458884
2026-06-16,NE,59.94667,10.819687,st_george,6405665342,HUMAN_OBSERVATION,5.0,332:36,0.7985175904080667,Oslo_59.940_10.825,4.85,0.2616493379154664
2026-06-06,NE,50.480736,6.521482,st_george,6411600565,HUMAN_OBSERVATION,3.0,280:21,14.095507483021409,Bullingen_50.460_6.325,5.88,0.4583573769732635
2026-06-07,NE,52.25,4.95,st_george,6412106509,HUMAN_OBSERVATION,5000.0,289:16,2.0327830478488376,Vreeland_52.260_4.975,5.13,0.1627218934911239
2026-06-01,NE,52.75,6.2,st_george,6412510361,HUMAN_OBSERVATION,,292:20,2.0170204008862958,Meppel_52.740_6.175,6.3,0.5304394082153501
2026-06-17,NE,57.87944,14.31778,st_george,6418682454,HUMAN_OBSERVATION,25.0,321:47,2.9754452843252444,Jonkoping_57.900_14.350,4.51,0.12181997812356687
2026-06-25,NE,59.81333,17.6625,st_george,6419227423,HUMAN_OBSERVATION,10.0,331:58,1.0190298510347533,Uppsala_59.820_17.650,4.31,0.41665455959450015
2026-06-16,NE,50.48102,6.145775,st_george,6451622620,HUMAN_OBSERVATION,4.0,280:20,3.121072223516085,Butgenbach_50.460_6.175,6.22,0.9969463755381424
2026-06-10,NE,56.242177,10.214965,st_george,6467794316,HUMAN_OBSERVATION,17.0,312:34,2.5427772005570835,Lystrup_56.220_10.225,4.32,0.29131170558655306
2026-06-07,NE,56.157792,10.091422,st_george,6467794397,HUMAN_OBSERVATION,15.0,311:33,1.0461282766464952,Framlev_56.160_10.075,4.71,0.12721893491124234
2026-06-20,NE,57.544678,10.438021,st_george,6467797491,HUMAN_OBSERVATION,6.0,319:34,0.8840793964358753,Strandby_57.540_10.450,5.0,0.7409336986744439
2026-06-06,NE,55.932322,9.143335,st_george,6467800348,HUMAN_OBSERVATION,5.0,310:30,2.4018206238938777,Brande_55.920_9.175,6.12,0.5352275813884556
2026-06-07,NE,56.790754,9.892079,st_george,6467807366,HUMAN_OBSERVATION,21.0,315:33,3.8199738909727463,Skørping_56.820_9.925,5.76,0.28994082840236657
2026-06-10,NE,56.174921,9.562393,st_george,6467808312,HUMAN_OBSERVATION,10.0,311:31,1.8279554780720557,Silkeborg_56.160_9.550,4.64,0.3742817924650846
2026-06-11,NE,56.969217,9.501393,st_george,6467813394,HUMAN_OBSERVATION,25.0,316:31,3.6215610666635234,Nibe_56.940_9.475,5.0,0.40984228871173806
2026-06-07,NE,56.029297,12.015717,st_george,6467813436,HUMAN_OBSERVATION,10.0,310:40,5.369527088021977,Helsinge_56.040_12.100,4.82,0.1420118343195263
2026-06-04,NE,55.782712,12.512095,st_george,6467820308,HUMAN_OBSERVATION,22.0,309:41,3.012156665715538,Stavnsholt_55.800_12.475,4.64,0.13798750052926326
2026-06-10,NE,56.785192,9.832595,st_george,6467821320,HUMAN_OBSERVATION,5.0,315:32,2.995251604192281,Arden_56.760_9.850,4.83,0.4082128495060627
2026-06-07,NE,55.976974,10.142164,st_george,6467828408,HUMAN_OBSERVATION,25.0,310:33,0.5923529921193134,Odder_55.980_10.150,5.02,0.1538461538461535
2026-06-11,NE,56.189288,10.708083,st_george,6467829468,HUMAN_OBSERVATION,5.0,311:35,4.287627554242753,Ebeltoft_56.220_10.750,4.22,0.18635155781858384
2026-06-10,NE,55.690658,12.551047,st_george,6467830331,HUMAN_OBSERVATION,5.0,309:41,1.1869330761188597,Copenhagen_55.680_12.550,5.3,0.7114127462480037
2026-06-01,NE,56.843736,9.864435,st_george,6467836444,HUMAN_OBSERVATION,12.0,315:32,2.7815798061467953,Skørping_56.820_9.850,5.36,0.20520900281416052
2026-06-06,NE,56.016796,12.024343,st_george,6467838334,HUMAN_OBSERVATION,25.0,310:40,4.091738127140601,Frederiksværk_55.980_12.025,4.57,0.11815915057098175
2026-06-13,NE,55.813545,11.890372,st_george,6467843367,HUMAN_OBSERVATION,25.0,309:39,1.7863918848828801,Skibby_55.800_11.875,4.67,0.2761732851985544
2026-06-05,NE,56.117882,12.352962,st_george,6467844399,HUMAN_OBSERVATION,17.0,311:41,2.6381084445981173,Gilleleje_56.100_12.325,4.39,0.08078545657520073
2026-06-12,NE,56.026258,12.075475,st_george,6467849436,HUMAN_OBSERVATION,75.0,310:40,2.157871163651924,Helsinge_56.040_12.100,5.07,0.4783267994833611
2026-06-09,NE,56.78593,9.859046,st_george,6467856307,HUMAN_OBSERVATION,10.0,315:32,2.935497553111881,Arden_56.760_9.850,4.74,0.33209378965211517
2026-06-09,NE,55.823912,12.494144,st_george,6467857382,HUMAN_OBSERVATION,10.0,309:41,2.915562804763401,Stavnsholt_55.800_12.475,5.19,0.5112166453477921
2026-06-04,NE,55.637747,12.520643,st_george,6467866382,HUMAN_OBSERVATION,25.0,308:41,2.700089940533953,Copenhagen_55.620_12.550,6.75,0.7850049676878749
2026-06-11,NE,57.230853,10.232646,st_george,6467870360,HUMAN_OBSERVATION,25.0,317:34,1.1163346055563566,Hjallerup_57.240_10.225,5.58,0.8731031194019084
2026-06-06,NE,56.814449,9.855847,st_george,6467889459,HUMAN_OBSERVATION,6.0,315:32,0.7124684578203405,Skørping_56.820_9.850,6.16,0.5626705557072276
2026-07-01,NE,56.001711,12.278037,st_george,6467838308,HUMAN_OBSERVATION,10.0,310:41,2.9780491688100286,Helsinge_55.980_12.250,3.16,0.33572112872321824
2026-06-13,SE,46.414712,11.61122,st_george,6400769730,HUMAN_OBSERVATION,2.0,257:38,3.0037053214266645,Pozza_46.440_11.625,2.86,0.03867047829616694
2026-06-06,NE,58.052974,7.135758,chant,6363991304,HUMAN_OBSERVATION,25.0,322:23,3.119714874579061,Svenevik_58.080_7.150,4.21,0.609871485017193
2026-06-12,NE,66.000103,12.607595,chant,6364011467,HUMAN_OBSERVATION,25.0,366:42,0.7872596360529045,Sandnessjøen_66.000_12.625,4.82,0.1715543696755912
2026-06-06,NE,59.139839,11.038597,chant,6364085446,HUMAN_OBSERVATION,10.0,328:36,2.3341905741267506,Hauge_59.160_11.050,4.46,0.7729554702406319
2026-06-10,NE,56.93678,14.89151,chant,6394130375,HUMAN_OBSERVATION,300.0,315:49,1.0635981442769094,Vaxjo_56.940_14.875,3.73,0.10674660708735302
2026-06-11,NE,58.49666,16.56252,chant,6394942332,HUMAN_OBSERVATION,100.0,324:55,2.2091068218270986,Sodermem_58.500_16.600,3.97,0.09548952617593288
2026-06-13,NE,58.23649,11.88216,chant,6395031316,HUMAN_OBSERVATION,5.0,323:39,2.6475569718360266,Uddevalla_58.260_11.875,6.41,0.9860950373965761
2026-06-11,NE,56.09329,12.64587,chant,6395138302,HUMAN_OBSERVATION,25.0,311:42,3.43926194450711,Helsingborg_56.100_12.700,6.31,0.9782241087759258
2026-06-18,NE,58.803754,5.744466,chant,6395386515,HUMAN_OBSERVATION,250.0,326:19,1.1964034181758345,Sandnes_58.800_5.725,5.74,0.4783567635578272
2026-06-10,NE,53.104341,-3.779641,chant,6399444629,HUMAN_OBSERVATION,162.0,294:-13,1.4423432975676438,Betws-Y-Coed_53.100_-3.800,4.19,0.17911633272814445
2026-06-12,NE,60.683814,28.733431,chant,6399477361,HUMAN_OBSERVATION,83.0,336:95,29.25352521060867,Vainikkala_60.840_28.300,5.07,0.22684295586702238
2026-06-15,NE,57.67416,11.95325,chant,6404244311,HUMAN_OBSERVATION,100.0,320:39,1.5863412202678526,Goteborg_57.660_11.950,6.41,0.9617080948309651
2026-06-22,NE,59.76881,17.56724,chant,6404265478,HUMAN_OBSERVATION,10.0,331:58,1.0716658686696927,Uppsala_59.760_17.575,5.86,0.44787999166126435
2026-06-23,NE,56.71686,12.72298,chant,6404331503,HUMAN_OBSERVATION,100.0,314:42,2.34135091830711,Halmstad_56.700_12.700,6.93,0.9573794934336199
2026-06-22,NE,57.81713,11.98151,chant,6404356303,HUMAN_OBSERVATION,10.0,320:40,3.153955764192284,Kungalv_57.840_11.950,6.98,0.9831864402853703
2026-06-13,NE,59.83788,17.62381,chant,6404373303,HUMAN_OBSERVATION,25.0,332:58,2.468806099030921,Uppsala_59.820_17.650,4.39,0.0777036947472058
2026-06-14,NE,58.65739,13.52486,chant,6404392336,HUMAN_OBSERVATION,10.0,325:45,2.5141337955396623,Mariestad_58.680_13.525,6.06,0.7246717494998232
2026-06-17,NE,58.25058,11.848,chant,6404406331,HUMAN_OBSERVATION,25.0,323:39,1.895336558488502,Uddevalla_58.260_11.875,6.15,0.713265822189292
2026-06-24,NE,58.38358,11.96558,chant,6404601503,HUMAN_OBSERVATION,100.0,324:39,0.9916411658999063,Uddevalla_58.380_11.950,6.74,0.8817730533181114
2026-06-15,NE,58.44777,11.41142,chant,6404606499,HUMAN_OBSERVATION,10.0,324:38,1.1708818846214553,Odstoft_58.440_11.425,6.13,0.7856975259270756
2026-06-16,NE,58.34565,11.44212,chant,6404610353,HUMAN_OBSERVATION,10.0,323:38,3.022178668995393,Spjasvik_58.320_11.425,6.14,0.7596473693542465
2026-06-20,NE,60.41415,17.19778,chant,6404626374,HUMAN_OBSERVATION,8.0,335:57,0.6618084438096522,Hallby_60.420_17.200,4.67,0.07134473868911204
2026-06-20,NE,60.64425,17.59435,chant,6404717342,HUMAN_OBSERVATION,7.0,336:58,5.032323222865637,Gardskar_60.600_17.575,5.1,0.126912841548535
2026-06-20,NE,59.35162,16.52781,chant,6404787417,HUMAN_OBSERVATION,500.0,329:55,1.3018707935407343,Eskilstuna_59.340_16.525,5.93,0.34947097906972224
2026-06-22,NE,58.28464,16.72179,chant,6404790410,HUMAN_OBSERVATION,250.0,323:55,3.1981127966447445,Ekenaset_58.260_16.750,6.24,0.5826953812656381
2026-06-13,NE,58.48483,12.40802,chant,6404853337,HUMAN_OBSERVATION,25.0,324:41,1.7500292121346612,Vanersborg_58.500_12.400,6.28,0.926830532188691
2026-06-19,NE,58.29487,11.66699,chant,6404954389,HUMAN_OBSERVATION,100.0,323:38,2.96536318286537,Uddevalla_58.320_11.650,6.82,0.94152309099658
2026-06-16,NE,56.91215,14.82796,chant,6404998487,HUMAN_OBSERVATION,50.0,315:49,3.5311042460375983,Vaxjo_56.940_14.800,5.88,0.5700654085630974
2026-06-21,NE,58.06035,11.83013,chant,6405030473,HUMAN_OBSERVATION,25.0,322:39,2.813151589230468,Stenungsund_58.080_11.800,6.92,0.960718861489376
2026-06-15,NE,57.17472,14.26762,chant,6405161451,HUMAN_OBSERVATION,5.0,317:47,0.7365820957214834,Värnamo_57.180_14.275,5.81,0.4593978708414061
2026-06-20,NE,57.57544,12.27722,chant,6405238334,HUMAN_OBSERVATION,25.0,319:41,3.1764942824347173,Molnlycke_57.600_12.250,6.61,0.7760731066752203
2026-06-17,NE,59.69208,16.27003,chant,6405330387,HUMAN_OBSERVATION,10.0,331:54,1.898200764246222,Västerås_59.700_16.300,5.58,0.4421391858673548
2026-06-14,NE,57.68692,11.93357,chant,6405341378,HUMAN_OBSERVATION,10.0,320:39,3.1487599786334304,Goteborg_57.660_11.950,6.42,0.9770309517718078
2026-06-16,NE,57.30256,11.90074,chant,6405358477,HUMAN_OBSERVATION,1000.0,318:39,13.388739220714173,Kungsbacka_57.420_11.950,6.45,0.9511420086102765
2026-06-22,NE,59.47232,14.9527,chant,6405365399,HUMAN_OBSERVATION,50.0,330:49,1.3783886560110847,Nya Pershyttan_59.460_14.950,6.15,0.5540888770499427
2026-06-26,NE,59.526525,10.678597,chant,6405644365,HUMAN_OBSERVATION,5.0,330:35,0.753373572126248,Holen_59.520_10.675,6.76,0.8291474838331959
2026-06-21,NE,59.942611,10.833332,chant,6405728440,HUMAN_OBSERVATION,5.0,332:36,0.5473972690087184,Oslo_59.940_10.825,5.34,0.24286202807415758
2026-06-22,NE,52.1,6.0,chant,6410746701,HUMAN_OBSERVATION,,289:20,2.8041167751127833,Laag-Soeren_52.080_6.025,5.94,0.482572616510704
2026-06-23,NE,52.1,4.3,chant,6410869531,HUMAN_OBSERVATION,5000.0,289:14,2.223901604671904,The Hague_52.080_4.300,6.37,0.7436922612118513
2026-06-28,NE,52.65,4.65,chant,6411037962,HUMAN_OBSERVATION,5000.0,292:15,3.7376797150654117,Bergen Aan Zee_52.680_4.675,5.72,0.49814116416077003
2026-06-21,NE,52.0,6.0,chant,6411152192,HUMAN_OBSERVATION,,288:20,2.8059821335371593,Rheden_52.020_6.025,6.33,0.6842532638121415
2026-06-19,NE,51.3,5.25,chant,6411221007,HUMAN_OBSERVATION,,284:17,1.738097675019123,Bergeyk_51.300_5.275,5.83,0.4671063884276813
2026-06-07,NE,52.25,6.15,chant,6411332844,HUMAN_OBSERVATION,5000.0,289:20,2.0327830478490214,Deventer_52.260_6.175,7.02,0.6479289940828383
2026-06-20,NE,52.4,6.0,chant,6411497041,HUMAN_OBSERVATION,5000.0,290:20,2.7971224719393204,Heerde_52.380_6.025,6.05,0.4175751821148127
2026-06-20,NE,52.8,6.4,chant,6411546145,HUMAN_OBSERVATION,5000.0,293:21,0.0,Dwingeloo_52.800_6.400,6.44,0.641224902872362
2026-06-22,NE,52.75,6.5,chant,6411570436,HUMAN_OBSERVATION,5000.0,292:21,2.0170204008864387,Hoogeveen_52.740_6.475,6.1,0.5397856249420949
2026-06-22,NE,53.05,6.65,chant,6411638056,HUMAN_OBSERVATION,5000.0,294:22,2.0073455283319386,Oudemolen_53.040_6.625,6.37,0.6542116418048762
2026-06-20,NE,52.9,6.7,chant,6412015755,HUMAN_OBSERVATION,5000.0,293:22,2.223901604671318,Borger_52.920_6.700,6.55,0.7270373962014537
2026-06-25,NE,52.9,6.55,chant,6412068440,HUMAN_OBSERVATION,5000.0,293:21,2.2239016046712994,Assen_52.920_6.550,6.12,0.5597283970033514
2026-06-20,NE,52.1,6.75,chant,6412068812,HUMAN_OBSERVATION,5000.0,289:22,4.076158506037816,Eibergen_52.080_6.700,6.64,0.810398104006857
2026-06-21,NE,52.4,6.1,chant,6412091023,HUMAN_OBSERVATION,5000.0,290:20,2.2239016046694933,Wijhe_52.380_6.100,5.97,0.5010803700976388
2026-06-20,NE,52.4,6.4,chant,6412136075,HUMAN_OBSERVATION,5000.0,290:21,2.2239016046694573,Marle_52.380_6.400,6.51,0.6829052567750636
2026-06-21,NE,52.9,7.05,chant,6412142312,HUMAN_OBSERVATION,5000.0,293:23,2.7850038190497024,Jipsingboermussel_52.920_7.075,6.03,0.5386552515027822
2026-06-22,NE,52.2,6.85,chant,6412177799,HUMAN_OBSERVATION,5000.0,289:22,0.0,Enschede_52.200_6.850,6.07,0.536209811915133
2026-06-16,NE,52.2,5.9,chant,6412422682,HUMAN_OBSERVATION,5000.0,289:19,1.7038062167274128,Hoog Soeren_52.200_5.875,6.06,0.6710922599603728
2026-06-13,NE,52.9,6.65,chant,6412513697,HUMAN_OBSERVATION,,293:22,2.7850038190494235,Assen_52.920_6.625,6.06,0.7157601091669078
2026-06-15,NE,52.9,6.65,chant,6412642482,HUMAN_OBSERVATION,5000.0,293:22,2.7850038190494235,Assen_52.920_6.625,5.93,0.5399165001433285
2026-06-20,NE,52.1,5.8,chant,6412664653,HUMAN_OBSERVATION,5000.0,289:19,2.223901604671643,Otterlo_52.080_5.800,6.35,0.5750266937327777
2026-06-22,NE,52.15,5.25,chant,6412699121,HUMAN_OBSERVATION,5000.0,289:17,2.036314552288656,Soest_52.140_5.275,5.77,0.3999496201241567
2026-06-18,NE,56.210581,-4.3626,chant,6413011153,HUMAN_OBSERVATION,,311:-15,2.538658104200042,Aberfoyle_56.220_-4.400,5.71,0.47193925148771154
2026-06-17,NE,59.252686,11.194881,chant,6413170817,HUMAN_OBSERVATION,,328:37,3.051081024647611,Ise_59.280_11.200,6.34,0.820907283911414
2026-06-21,NE,56.210092,-4.358027,chant,6413278478,HUMAN_OBSERVATION,,311:-15,2.320389890944607,Aberfoyle_56.220_-4.325,5.61,0.38269676951694875
2026-06-17,NE,56.179466,-4.455804,chant,6413515343,HUMAN_OBSERVATION,,311:-15,2.469278815337403,Aberfoyle_56.160_-4.475,5.09,0.286457782011927
2026-06-16,NE,57.697567,26.004586,chant,6413632623,HUMAN_OBSERVATION,4.0,320:86,3.0513959184282076,Valka_57.720_25.975,6.12,0.7474328715068156
2026-06-17,NE,50.975611,-3.553878,chant,6413778654,HUMAN_OBSERVATION,6784.0,282:-12,3.0887561249080036,Tiverton_51.000_-3.575,6.42,0.8668654364113253
2026-06-19,NE,60.777428,28.877773,chant,6413837503,HUMAN_OBSERVATION,569.0,337:96,25.26299775864126,Nuijamaa_60.960_28.600,5.36,0.3309768621744203
2026-06-18,NE,57.255653,-3.651288,chant,6413862844,HUMAN_OBSERVATION,7.0,317:-13,1.7422603614553993,Boat Of Garten_57.240_-3.650,5.0,0.18975736755896358
2026-06-20,NE,61.405983,26.918792,chant,6414021712,HUMAN_OBSERVATION,3.0,340:89,3.3328684017506225,Varpanen_61.380_26.950,5.19,0.15878605335648358
2026-06-25,NE,61.322899,28.568142,chant,6414156333,HUMAN_OBSERVATION,100.0,340:95,1.7302982135195635,Ruokolahti_61.320_28.600,5.32,0.20677444188802968
2026-06-24,NE,60.602145,27.111718,chant,6417546460,HUMAN_OBSERVATION,1.0,336:90,0.6826422496355173,Hamina_60.600_27.100,5.56,0.36181657238020626
2026-06-22,NE,60.550722,27.229001,chant,6417598380,HUMAN_OBSERVATION,1.0,336:90,3.184305446483591,Hamina_60.540_27.175,5.46,0.2590481098860381
2026-06-25,NE,56.8385,15.96112,chant,6418469391,HUMAN_OBSERVATION,1000.0,315:53,3.0100990961454364,Nybro_56.820_15.925,5.8,0.45764114613002627
2026-06-22,NE,61.31111,17.06216,chant,6418524423,HUMAN_OBSERVATION,10.0,340:56,1.1825336874932055,Soderhamn_61.320_17.050,5.65,0.36883280830167897
2026-06-26,NE,59.74455,18.25528,chant,6418582358,HUMAN_OBSERVATION,10.0,331:60,1.7432351217826971,Ubby_59.760_18.250,6.16,0.5841139526838227
2026-06-29,NE,57.40363,15.06414,chant,6418657432,HUMAN_OBSERVATION,25.0,318:50,2.8152586236559003,Vetlanda_57.420_15.100,3.73,0.06127935478769674
2026-06-28,NE,58.38216,19.19632,chant,6418706394,HUMAN_OBSERVATION,500.0,324:64,1.6890907150302965,Lauter_58.380_19.225,5.37,0.35129540750176136
2026-06-25,NE,58.40136,16.78294,chant,6418752340,HUMAN_OBSERVATION,15.0,324:56,3.4131948744705354,Algo_58.380_16.825,6.36,0.6853242453831887
2026-06-27,NE,56.65177,12.75552,chant,6418771441,HUMAN_OBSERVATION,133.0,314:42,5.493376521056126,Halmstad_56.700_12.775,7.11,0.9607691376870953
2026-06-26,NE,56.54981,12.98678,chant,6418772360,HUMAN_OBSERVATION,315.0,313:43,3.412400346372994,Halmstad_56.520_13.000,7.0,0.8924375282752748
2026-06-29,NE,58.29487,11.66699,chant,6418816319,HUMAN_OBSERVATION,100.0,323:38,2.96536318286537,Uddevalla_58.320_11.650,7.7,0.9969557997944177
2026-06-27,NE,59.75846,17.63917,chant,6418899314,HUMAN_OBSERVATION,10.0,331:58,0.6302093137230578,Uppsala_59.760_17.650,6.12,0.7100970846675138
2026-06-24,NE,60.5385,17.88792,chant,6419006374,HUMAN_OBSERVATION,131.0,335:59,0.7259982561143092,Hallnas_60.540_17.875,5.42,0.26536827377129607
2026-06-24,NE,60.31843,18.47315,chant,6419023408,HUMAN_OBSERVATION,10.0,334:61,4.520137636994768,Soderbybyn_60.300_18.400,5.54,0.3338154534292323
2026-06-23,NE,58.07545,16.34037,chant,6419036316,HUMAN_OBSERVATION,500.0,322:54,2.09803723250149,Ukna_58.080_16.375,6.33,0.7355462266568329
2026-06-30,NE,57.33381,12.60171,chant,6419153350,HUMAN_OBSERVATION,100.0,318:42,3.23006714659818,Kinna_57.360_12.625,7.45,0.9923579801623084
2026-06-30,NE,58.39039,11.93506,chant,6419216445,HUMAN_OBSERVATION,25.0,324:39,1.446761405204373,Uddevalla_58.380_11.950,6.39,0.9083183047790804
2026-06-26,NE,59.68507,18.77138,chant,6419220370,HUMAN_OBSERVATION,25.0,331:62,1.6725236691195218,Norrtalje_59.700_18.775,6.46,0.7252940628575992
2026-06-25,NE,56.73179,12.88854,chant,6419253322,HUMAN_OBSERVATION,750.0,314:43,3.844717314841347,Halmstad_56.760_12.925,7.2,0.9664162892764142
2026-06-27,NE,58.92429,16.27825,chant,6419254313,HUMAN_OBSERVATION,100.0,327:54,1.3364641623488822,Katrineholm_58.920_16.300,5.8,0.5672667361679974
2026-06-25,NE,59.76881,17.56724,chant,6419357380,HUMAN_OBSERVATION,10.0,331:58,1.0716658686696927,Uppsala_59.760_17.575,6.01,0.5046583411430463
2026-06-27,NE,58.30676,16.02251,chant,6419380369,HUMAN_OBSERVATION,100.0,323:53,1.9738365995950191,Bjorsater_58.320_16.000,5.84,0.588665388338673
2026-06-29,NE,60.451009,5.161917,chant,6419689573,HUMAN_OBSERVATION,200.0,335:17,3.8061385204649696,Frekhaug_60.480_5.125,6.12,0.7804617695896262
2026-06-26,NE,59.934273,10.857362,chant,6419763477,HUMAN_OBSERVATION,10.0,332:36,1.911841000191456,Oslo_59.940_10.825,5.59,0.3494990286611494
2026-06-24,NE,59.065983,6.019242,chant,6419814461,HUMAN_OBSERVATION,10.0,327:20,2.9078819852467332,Jørpeland_59.040_6.025,6.58,0.8164371090991729
2026-06-30,NE,63.402499,10.242744,chant,6419827435,HUMAN_OBSERVATION,10.0,351:34,2.1370268826368504,Trolla_63.420_10.225,6.06,0.7834986474301174
2026-06-27,NE,60.411797,27.416545,chant,6422112781,HUMAN_OBSERVATION,3.0,335:91,8.233670696652027,Hamina_60.480_27.475,6.24,0.7939948060168306
2026-06-20,NE,51.776889,-2.522271,chant,6422178405,HUMAN_OBSERVATION,4.0,287:-9,0.3935922844185149,Stonehouse_51.780_-2.525,6.98,0.9692183714284157
2026-06-28,NE,56.539217,-4.785433,chant,6422428817,HUMAN_OBSERVATION,4.0,313:-16,2.230563370895203,Bridge Of Orchy_56.520_-4.775,6.72,0.8634378909537561
2026-06-27,NE,60.744373,28.704113,chant,6422452491,HUMAN_OBSERVATION,,337:95,24.3696307763635,Vainikkala_60.840_28.300,5.85,0.5993647144240106
2026-06-13,NE,54.922119,-3.807518,chant,6422620919,HUMAN_OBSERVATION,15.0,304:-13,2.5060304120746664,Dalbeattie_54.900_-3.800,5.33,0.23708824901110528
2026-06-25,NE,59.993355,17.586357,chant,6422993983,HUMAN_OBSERVATION,10.0,332:58,0.9719739002272638,Uppsala_60.000_17.575,5.28,0.17521298353423476
2026-06-26,NE,60.775939,28.883041,chant,6423060927,HUMAN_OBSERVATION,293.0,337:96,25.566317637309776,Nuijamaa_60.960_28.600,5.7,0.4018981025627381
2026-06-28,NE,56.180143,-4.455983,chant,6423166825,HUMAN_OBSERVATION,,311:-15,2.5303464363042467,Aberfoyle_56.160_-4.475,7.06,0.9544908218274456
