region,lat,lon,species_id,gbif_key,basis_of_record,coordinate_uncertainty_m,cell,distance_km,score,effort_percentile,Date,Location_Id,new_mushroom_score,new_black_chant_score,new_parasol_score,new_morel_score,new_st_george_score,new_chant_score,date,old_score,new_score,score_delta,old_percentile,new_percentile,percentile_delta
NE,56.787575,9.735926,mushroom,6467814383,HUMAN_OBSERVATION,18.0,315:32,3.767363745404478,5.63,0.3620689655172405,2026-08-01,Aars_56.760_9.700,5.469376413378788,3.1731478436369334,5.827023659253147,2.3692478385878304,2.9452894070834854,5.69293384211325,2026-08-01,5.63,5.469376413378788,-0.16062358662121223,0.3620689655172405,0.06321839080459757,-0.2988505747126429
NE,55.564928,11.890419,mushroom,6467882431,HUMAN_OBSERVATION,5.0,308:39,1.11370571732763,6.13,0.5057471264367808,2026-08-01,Hvalso_55.560_11.875,6.273147599645415,3.3665003505086153,5.980463662683366,2.684741345330126,3.3324079891698575,5.853831776421967,2026-08-01,6.13,6.273147599645415,0.143147599645415,0.5057471264367808,0.46551724137930944,-0.040229885057471326
NE,55.995261,12.349388,mushroom,6471784307,HUMAN_OBSERVATION,25.0,310:41,2.2761098269679088,6.22,0.5223880597014928,2026-08-04,Nødebo_55.980_12.325,5.872719292340418,2.9255741615459145,5.608415269885308,2.2555417563577613,2.8838539829838905,5.319720827350239,2026-08-04,6.22,5.872719292340418,-0.3472807076595821,0.5223880597014928,0.19402985074626866,-0.32835820895522416
NE,55.814015,11.724129,mushroom,6471785308,HUMAN_OBSERVATION,75.0,309:39,6.897172113616592,7.08,0.8571428571428571,2026-08-06,Asnæs_55.860_11.650,7.037995833057028,3.7848873689946627,6.545296433479709,3.2773425135040335,3.6332675575848596,6.6706834555430525,2026-08-06,7.08,7.037995833057028,-0.04200416694297182,0.8571428571428571,0.8392857142857143,-0.017857142857142794
NE,56.790376,9.885464,mushroom,6471844306,HUMAN_OBSERVATION,10.0,315:33,3.938513493098754,4.97,0.2352941176470588,2026-08-09,Skørping_56.820_9.850,6.07575560070856,3.8954060399557884,7.032506415693492,2.5737793938828832,3.276815358055764,6.1627091166448285,2026-08-09,4.97,6.07575560070856,1.1057556007085605,0.2352941176470588,0.35294117647058826,0.11764705882352947
NE,56.797676,9.893051,mushroom,6471859302,HUMAN_OBSERVATION,6.0,315:33,3.153434665185215,5.75,0.4539473684210526,2026-08-05,Skørping_56.820_9.925,5.621872461895917,3.432090663050599,6.135958458222102,2.3683639885916214,2.986302930357959,5.587737990667288,2026-08-05,5.75,5.621872461895917,-0.12812753810408317,0.4539473684210526,0.2565789473684211,-0.19736842105263153
NE,65.55656,22.13271,mushroom,6472794390,HUMAN_OBSERVATION,10.0,363:73,3.7199353850900647,6.79,0.7356321839080455,2026-08-01,Luleå_65.580_22.075,6.687291356848181,5.237784026276098,6.008010886759035,3.706988124371898,4.255933347705893,7.824926278696996,2026-08-01,6.79,6.687291356848181,-0.10270864315181871,0.7356321839080455,0.7068965517241375,-0.028735632183908066
SE,41.820737,-1.818578,mushroom,6398926910,HUMAN_OBSERVATION,,232:-7,1.5416811221928084,0.17,0.0031477213783858,2026-06-06,Litago_41.820_-1.800,3.202030043800165,1.945656628504331,3.551677731378341,2.2776018821953072,2.8466878971095007,2.777886150784715,2026-06-06,0.17,3.202030043800165,3.032030043800165,0.0031477213783858,0.012959453750315673,0.009811732371929872
SE,41.590521,-8.274232,mushroom,6398939916,HUMAN_OBSERVATION,9.0,230:-28,2.330324025685412,2.8,0.0122350047588618,2026-06-10,Povoa De Lanhoso_41.580_-8.250,4.984698778424968,2.528307826009899,4.666303140840461,2.2065185079607432,3.1731947490942227,5.058520187164148,2026-06-10,2.8,4.984698778424968,2.184698778424968,0.0122350047588618,0.2282048679667508,0.215969863207889
SE,46.999594,15.524327,mushroom,6399252854,HUMAN_OBSERVATION,7.0,260:51,2.179354311653374,6.72,0.4003917039120184,2026-06-04,Graz_46.980_15.525,5.726821877830215,3.47462914440009,5.361140593950037,3.372694229273212,4.577560045299085,5.14500362955568,2026-06-04,6.72,5.726821877830215,-0.9931781221697848,0.4003917039120184,0.7721318126004996,0.3717401086884812
SE,46.136916,18.116002,mushroom,6399336696,HUMAN_OBSERVATION,59.0,256:60,2.249169191431942,6.1,0.7604122696629873,2026-06-14,Pellerd_46.120_18.100,6.458734242393553,3.65913442489018,5.756518842794238,3.2669843040988127,4.457274529066347,5.619103744014513,2026-06-14,6.1,6.458734242393553,0.35873424239355334,0.7604122696629873,0.7940616511669444,0.03364938150395713
SE,41.82859,-1.7729,mushroom,6399440505,HUMAN_OBSERVATION,,232:-6,2.440258459322588,0.17,0.0031477213783858,2026-06-06,Litago_41.820_-1.800,3.202030043800165,1.945656628504331,3.551677731378341,2.2776018821953072,2.8466878971095007,2.777886150784715,2026-06-06,0.17,3.202030043800165,3.032030043800165,0.0031477213783858,0.012959453750315673,0.009811732371929872
SE,41.795478,-1.832602,mushroom,6399704415,HUMAN_OBSERVATION,4031.0,231:-7,3.8388410206544927,0.02,0.0039022052161532,2026-06-05,Litago_41.820_-1.800,3.2130861604669874,1.9138277140576614,3.5026256666995184,2.1681816799680647,2.7029475051642553,2.6908661922609425,2026-06-05,0.02,3.2130861604669874,3.1930861604669873,0.0039022052161532,0.025258447242150817,0.021356242025997618
SE,41.127818,-3.116972,mushroom,6399892486,HUMAN_OBSERVATION,,228:-11,4.150162807526013,0.63,0.0055085124121752,2026-06-06,La Nava De Jadraque_41.100_-3.150,3.3403348549458607,0.0,2.7446199048603233,1.6314948445848676,1.7639488814718163,2.3581363286451933,2026-06-06,0.63,3.3403348549458607,2.710334854945861,0.0055085124121752,0.023558116466841944,0.018049604054666744
SE,46.202594,18.603554,mushroom,6400004520,HUMAN_OBSERVATION,121.0,256:62,3.006164962970278,6.16,0.230242045008808,2026-06-06,Bataszek_46.180_18.625,4.793664066477028,3.1941752348499737,5.324948875202879,3.117686686845152,4.4146583515222035,4.228127437502914,2026-06-06,6.16,4.793664066477028,-1.3663359335229721,0.230242045008808,0.3458412290617918,0.11559918405298383
SE,45.290867,24.310211,mushroom,6400301843,HUMAN_OBSERVATION,52.0,251:81,1.672957176037304,8.17,0.9732941621547724,2026-06-06,Calimanesti_45.280_24.325,6.42841681309236,4.799166800695588,5.863978295309578,4.403197545937618,5.875572748933612,5.871757482549422,2026-06-06,8.17,6.42841681309236,-1.74158318690764,0.9732941621547724,0.9740312986283169,0.000737136473544564
SE,44.868177,22.408513,mushroom,6400732787,HUMAN_OBSERVATION,3128.0,249:74,2.793383420791365,7.6,0.8475993738693696,2026-06-06,Baile Herculane_44.860_22.375,6.368159713692722,3.792661668769512,6.006464443497269,3.8619401114295284,5.1119362324030435,5.709011887764259,2026-06-06,7.6,6.368159713692722,-1.2318402863072775,0.8475993738693696,0.9594979841888085,0.11189861031943893
SE,46.914275,16.283655,mushroom,6400767339,HUMAN_OBSERVATION,12.0,260:54,2.015268085161886,6.96,0.3428342537142681,2026-06-05,Szentgotthard_46.900_16.300,5.952390604083253,3.5510708696901863,5.486932939672346,3.415043413394834,4.644343093853356,5.34708188083871,2026-06-05,6.96,5.952390604083253,-1.007609395916747,0.3428342537142681,0.8163620101766765,0.4735277564624084
SE,41.286874,-7.739146,mushroom,6412348796,HUMAN_OBSERVATION,5.0,229:-26,1.4076194653287872,1.93,0.009021088411371,2026-06-17,Vila Real_41.280_-7.725,3.2920670992729675,1.635407290748293,3.2529692586497365,1.2036230702155721,1.5464531505119743,3.25332334115679,2026-06-17,1.93,3.2920670992729675,1.3620670992729675,0.009021088411371,0.0020817896333933223,-0.006939298777977677
SE,46.312126,13.936168,mushroom,6412561791,HUMAN_OBSERVATION,12.0,257:46,3.088128765903557,6.12,0.5259789331047928,2026-06-22,Studor V Bohinju_46.300_13.900,7.5302619845808465,4.782665887908939,6.0517362685107265,4.085313451622528,5.07932842603336,6.752782421749213,2026-06-22,6.12,7.5302619845808465,1.4102619845808464,0.5259789331047928,0.9974896923932178,0.471510759288425
SE,46.633713,14.895605,mushroom,6412606794,HUMAN_OBSERVATION,7.0,258:49,2.713611673069324,6.57,0.8061923192146446,2026-06-24,Dravograd_46.620_14.925,7.203925129838932,3.8761951642244536,5.686370262791572,3.129820436274489,4.0003599533804435,6.386677836936225,2026-06-24,6.57,7.203925129838932,0.6339251298389321,0.8061923192146446,0.9575045457383312,0.1513122265236866
SE,46.897586,23.307236,mushroom,6413094674,HUMAN_OBSERVATION,,260:77,2.463904579515781,6.27,0.678594371491859,2026-06-19,Aghiresu_46.900_23.275,6.763178663958365,4.861177109083159,6.14646471917036,4.178491602251748,5.153979100427763,6.337406501493306,2026-06-19,6.27,6.763178663958365,0.49317866395836507,0.678594371491859,0.871816280463034,0.19322190897117508
SE,45.919668,26.656124,mushroom,6413169127,HUMAN_OBSERVATION,574.0,254:89,2.3098978477349306,7.39,0.9983980573958264,2026-06-21,Tulnici_45.940_26.650,7.639227839369215,4.401199700303118,6.143615803541393,3.826738612833077,4.739198298871088,6.859364659602149,2026-06-21,7.39,7.639227839369215,0.24922783936921533,0.9983980573958264,0.9983980573958263,-1.1102230246251565e-16
SE,38.755887,22.337617,mushroom,6413339531,HUMAN_OBSERVATION,15.0,215:74,3.691988151147971,5.4,0.3774858079966342,2026-06-16,Moskhokhorion_38.740_22.375,5.911675137551967,3.0300367555481516,5.837160179024635,2.5242508185276447,3.2162152502369943,4.1660392501466985,2026-06-16,5.4,5.911675137551967,0.5116751375519666,0.3774858079966342,0.5129862303153468,0.13550042231871262
SE,45.754249,27.035815,mushroom,6413458990,HUMAN_OBSERVATION,704.0,253:90,1.0549518069962898,6.17,0.7829234442445006,2026-06-17,Brosteni_45.760_27.025,6.437114125290892,3.1830004831112904,5.804688716423785,3.0994054578448775,3.9711517973788473,5.399791561905509,2026-06-17,6.17,6.437114125290892,0.26711412529089174,0.7829234442445006,0.7865636357221006,0.0036401914776000854
SE,43.317926,-8.21614,mushroom,6413606418,HUMAN_OBSERVATION,85.0,240:-28,2.748948035815835,4.16,0.1787850316255416,2026-06-09,Bergondo_43.320_-8.250,6.500470057346501,3.796222235490121,5.135606536833006,3.419239316003874,4.6813637498765575,7.366861913855812,2026-06-09,4.16,6.500470057346501,2.3404700573465007,0.1787850316255416,0.9585162786001202,0.7797312469745786
SE,45.06705,22.054421,mushroom,6413678756,HUMAN_OBSERVATION,1953.0,250:73,3.4147110802952,6.12,0.4749277996286658,2026-06-20,Prigor_45.040_22.075,6.456544347861087,4.218221432125773,5.782622128549635,3.590859008491037,4.254160036348314,5.902202018975826,2026-06-20,6.12,6.456544347861087,0.33654434786108656,0.4749277996286658,0.6834681554257851,0.20854035579711927
SE,45.804025,14.358834,mushroom,6413723890,HUMAN_OBSERVATION,,254:47,1.9037252121893775,6.86,0.9257706099038217,2026-06-20,Rakek_45.820_14.350,7.3309104674160395,4.702513721643701,6.040391238023967,4.158222017151528,5.174258560728863,6.543172411848786,2026-06-20,6.86,7.3309104674160395,0.47091046741603915,0.9257706099038217,0.9895170335197193,0.06374642361589766
SE,46.210126,18.604703,mushroom,6413914873,HUMAN_OBSERVATION,61.0,256:62,3.670505966895652,5.32,0.351401377992858,2026-06-16,Bonyhad_46.240_18.625,5.357747209647951,3.5502354651702976,5.550544689218141,3.2447265775496055,4.088822054362192,4.7070875466377995,2026-06-16,5.32,5.357747209647951,0.037747209647950974,0.351401377992858,0.334847034903715,-0.016554343089142998
SE,46.393275,23.592672,mushroom,6413940076,HUMAN_OBSERVATION,,257:78,3.266016225665177,6.47,0.7777024395268337,2026-06-21,Rimetea_46.420_23.575,6.686266635792966,4.519059296338429,6.118047340215598,3.8296698589738285,4.724466268713318,6.161337900632834,2026-06-21,6.47,6.686266635792966,0.2162666357929659,0.7777024395268337,0.7900821098127107,0.012379670285876943
SE,41.7675,-1.821667,mushroom,6414108970,HUMAN_OBSERVATION,187.0,231:-7,1.9811444567036427,0.93,0.0041385857722857,2026-06-16,Litago_41.760_-1.800,3.0121673748538513,1.7293499075354992,3.219215661327379,1.814899811160989,2.2957215107742663,2.5833573720274208,2026-06-16,0.93,3.0121673748538513,2.082167374853851,0.0041385857722857,0.004138585772285712,1.214306433183765e-17
SE,46.220869,14.61554,mushroom,6422135718,HUMAN_OBSERVATION,,256:48,3.398728566077353,5.83,0.4736205201976382,2026-06-25,Kamnik_46.240_14.650,6.9903890804530855,3.80923290054161,5.847370612174748,3.1178337441270765,3.9515748169895977,5.890890403264622,2026-06-25,5.83,6.9903890804530855,1.1603890804530854,0.4736205201976382,0.7563736753111054,0.28275315511346727
SE,43.891818,19.555319,mushroom,6422293528,HUMAN_OBSERVATION,122.0,243:65,2.5941491006716846,7.13,0.942859452110883,2026-06-24,Omar_43.900_19.525,7.623774794131049,4.370202495060932,6.154234718589418,4.262382715439915,4.826176889025685,6.8114404498261045,2026-06-24,7.13,7.623774794131049,0.4937747941310491,0.942859452110883,0.9965850700384906,0.05372561792760766
SE,45.147376,19.759022,mushroom,6422345680,HUMAN_OBSERVATION,61.0,250:65,1.5719275447068015,5.83,0.3843503215358104,2026-06-20,Vrdnik_45.160_19.750,5.7002810388596705,2.743056662981806,5.16370082926565,2.689567616807584,3.459425879648388,4.831649289277816,2026-06-20,5.83,5.7002810388596705,-0.12971896114032955,0.3843503215358104,0.2918754030537183,-0.0924749184820921
SE,46.702994,15.44973,mushroom,6422390620,HUMAN_OBSERVATION,336.0,259:51,2.556902605809647,6.98,0.9786183081885996,2026-06-20,Leibnitz_46.680_15.450,7.389283978913948,4.557831335691793,6.185196867937578,3.9090765808703565,5.019488450276456,6.576090506490186,2026-06-20,6.98,7.389283978913948,0.4092839789139475,0.9786183081885996,0.9942820182834833,0.015663710094883654
SE,45.471867,25.283522,mushroom,6422737421,HUMAN_OBSERVATION,1311.0,252:84,1.8418818728954436,6.3,0.700364852262129,2026-06-28,Fundata_45.460_25.300,7.749109605888383,5.028046675669331,6.119252627838005,3.8103727594448356,4.06953668447388,7.123237696273944,2026-06-28,6.3,7.749109605888383,1.449109605888383,0.700364852262129,0.9851343174942566,0.28476946523212765
SE,46.244958,14.952789,mushroom,6422838404,HUMAN_OBSERVATION,,256:49,0.5915577998827387,6.8,0.9914095996129132,2026-06-16,Polzela_46.240_14.950,7.215614055626437,4.866175612158375,5.997010701789983,4.222326895885887,5.335869818578672,6.551750278955813,2026-06-16,6.8,7.215614055626437,0.4156140556264374,0.9914095996129132,0.9991722828455429,0.007762683232629741
SE,42.735794,-7.319239,mushroom,6422915522,HUMAN_OBSERVATION,,237:-25,3.065546535708032,2.89,0.0335344758762009,2026-06-26,Samos_42.720_-7.350,4.152002013524919,1.7159339902482835,3.639219614361768,1.4629103114700401,1.926826935973758,3.5319588534837405,2026-06-26,2.89,4.152002013524919,1.2620020135249193,0.0335344758762009,0.07551494265108985,0.04198046677488895
SE,45.147642,19.760653,mushroom,6423195821,HUMAN_OBSERVATION,61.0,250:66,1.6081388104470116,5.83,0.3843503215358104,2026-06-20,Vrdnik_45.160_19.750,5.7002810388596705,2.743056662981806,5.16370082926565,2.689567616807584,3.459425879648388,4.831649289277816,2026-06-20,5.83,5.7002810388596705,-0.12971896114032955,0.3843503215358104,0.2918754030537183,-0.0924749184820921
SE,46.196113,18.395417,mushroom,6423214981,HUMAN_OBSERVATION,181.0,256:61,1.8260903909714588,4.73,0.2030397583628285,2026-06-26,Pecsvarad_46.180_18.400,4.838065859965137,2.426419919642084,4.561040820034984,2.161351311935954,2.7781365422580557,3.9473782331856486,2026-06-26,4.73,4.838065859965137,0.10806585996513629,0.2030397583628285,0.1798407270404771,-0.023199031322351404
SE,43.892384,19.604107,mushroom,6430898491,HUMAN_OBSERVATION,15.0,243:65,0.9085533075109986,7.1,0.9124830348351386,2026-06-26,Omar_43.900_19.600,7.807634475122646,4.2792720339667225,6.2707163460273305,3.8283744607709833,4.437851004417689,6.87668848842449,2026-06-26,7.1,7.807634475122646,0.7076344751226467,0.9124830348351386,0.9940821513159646,0.08159911648082596
SE,44.442666,21.726951,mushroom,6431121417,HUMAN_OBSERVATION,10160.0,246:72,2.160070543268391,5.09,0.4093147293171511,2026-06-27,Vrelo_44.440_21.700,5.295121593607722,2.3030847596655364,4.93341541518819,2.0074439730692335,2.639540801943447,4.188601105079794,2026-06-27,5.09,5.295121593607722,0.2051215936077222,0.4093147293171511,0.4429369275448673,0.03362219822771617
SE,46.056814,25.774444,mushroom,6431161645,HUMAN_OBSERVATION,,255:86,1.9191061998569856,7.85,0.9988458476446104,2026-06-28,Malnas_46.060_25.750,8.376618618351932,4.858752171526714,6.445313978498003,3.9287635063526336,4.765548125323748,7.5882169759636815,2026-06-28,7.85,8.376618618351932,0.5266186183519324,0.9988458476446104,0.9988458476446103,-1.1102230246251565e-16
SE,45.531575,23.117573,mushroom,6431618809,HUMAN_OBSERVATION,,252:77,1.4111467341092585,6.19,0.562717935273756,2026-06-21,Pui_45.520_23.125,6.347389774956346,4.449027283982171,5.922657893489989,3.84853732161329,4.739850235991907,5.9419757543116996,2026-06-21,6.19,6.347389774956346,0.15738977495634554,0.562717935273756,0.6234502146464794,0.06073227937272341
SE,43.027459,23.369029,mushroom,6431691728,HUMAN_OBSERVATION,69.0,238:78,3.4229144486539336,8.11,0.9816085227410288,2026-06-08,Svoge_43.000_23.350,7.088419840019151,4.505338741598011,6.052806532707045,4.34249334286459,5.522838672312421,6.2613885394800795,2026-06-08,8.11,7.088419840019151,-1.0215801599808483,0.9816085227410288,0.9990320275126857,0.017423504771656884
SE,45.147822,19.759803,mushroom,6431732869,HUMAN_OBSERVATION,3.0,250:65,1.5571081209803546,2.41,0.0339749795219302,2026-06-27,Vrdnik_45.160_19.750,3.4442127344606512,1.3493391928329384,3.3374698323749326,1.3415637592359666,1.6994493644999735,2.6443952565441067,2026-06-27,2.41,3.4442127344606512,1.034212734460651,0.0339749795219302,0.04076997542631632,0.00679499590438612
SE,46.071247,16.904907,mushroom,6441223138,HUMAN_OBSERVATION,,255:56,1.306656252680017,6.16,0.8676022713356542,2026-06-09,Koprivnica_46.060_16.900,6.471805545335566,3.8884671670151185,5.729065461054643,3.627324277055653,4.9229179078036855,5.797770911058869,2026-06-09,6.16,6.471805545335566,0.3118055453355657,0.8676022713356542,0.9562617229451872,0.08865945160953304
SE,46.07542,16.950358,mushroom,6441665469,HUMAN_OBSERVATION,,255:56,2.560089809875974,5.6,0.3674316542131757,2026-06-24,Koprivnica_46.060_16.975,5.858632051156598,2.785808345047089,4.970792030045965,2.459906128189721,3.2700681184290388,4.909223187179679,2026-06-24,5.6,5.858632051156598,0.2586320511565985,0.3674316542131757,0.34815685253416845,-0.019274801679007247
SE,44.697777,21.729129,mushroom,6441753553,HUMAN_OBSERVATION,1.0,248:72,3.0347869692897604,5.86,0.5004756466412407,2026-06-15,Coronini_44.680_21.700,6.6653344456958505,3.8897132939337387,5.686285006551041,3.4806419755935654,4.624498125093341,5.822643237892692,2026-06-15,5.86,6.6653344456958505,0.8053344456958502,0.5004756466412407,0.8682360603044302,0.36776041366318957
SE,45.868274,15.961519,mushroom,6441897592,HUMAN_OBSERVATION,,254:53,3.113410943148164,6.14,0.7848718000741286,2026-06-14,Stenjevec_45.880_15.925,6.667668340425695,4.021057274086237,5.917724268962563,3.546744947350133,4.741491480074544,5.764451775129592,2026-06-14,6.14,6.667668340425695,0.527668340425695,0.7848718000741286,0.8889188084456117,0.10404700837148306
SE,42.736992,20.044183,mushroom,6431495076,HUMAN_OBSERVATION,5.0,237:66,2.6020958432004817,6.02,0.6081115717768616,2026-07-04,Dem Boge_42.760_20.050,6.8930579480457155,3.747548225528956,5.912875461927274,2.8390953644187804,2.9775583129445744,5.735028153572255,2026-07-04,6.02,6.8930579480457155,0.8730579480457159,0.6081115717768616,0.7809230896026368,0.1728115178257752
SE,46.310517,11.654147,mushroom,6431769400,HUMAN_OBSERVATION,4.0,257:38,2.474449251079814,7.13,0.9490862217816246,2026-07-04,Pozza_46.320_11.625,7.9079745331398055,5.126857885925428,7.315266641528741,3.8539618625172873,4.036247326432727,6.967033920013688,2026-07-04,7.13,7.9079745331398055,0.7779745331398056,0.9490862217816246,0.9916765986150412,0.0425903768334166
SE,42.915042,-3.951592,mushroom,6441832076,HUMAN_OBSERVATION,,238:-14,2.536179456753731,3.58,0.1076345908993207,2026-07-03,La Serna_42.900_-3.975,4.637931791591541,2.654279208920381,3.8410466017830913,2.1672036444809812,2.489442478239861,5.037564300942356,2026-07-03,3.58,4.637931791591541,1.0579317915915407,0.1076345908993207,0.086741369342546,-0.0208932215567747
SE,46.460862,11.198363,mushroom,6451574677,HUMAN_OBSERVATION,4.0,257:37,2.9299982705506813,6.82,0.8479330678131185,2026-07-13,Ronzone_46.440_11.175,7.295931127228365,3.862375049871787,6.400076864521938,3.1342004448035046,3.6417241366141915,6.2904928426778595,2026-07-13,6.82,7.295931127228365,0.47593112722836484,0.8479330678131185,0.8496107926522863,0.0016777248391678379
SE,41.96161,13.132605,mushroom,6452644648,HUMAN_OBSERVATION,,232:43,2.4838657588275312,3.08,0.061761754542691,2026-07-13,Subiaco_41.940_13.125,3.2605169489491037,1.3132359517120524,3.307784804858966,1.3050723034711733,1.5431796690640245,2.559967419737516,2026-07-13,3.08,3.2605169489491037,0.18051694894910364,0.061761754542691,0.02377856048339568,-0.03798319405929532
SE,45.860228,11.55252,mushroom,6470205837,HUMAN_OBSERVATION,,254:38,2.2577064396854114,8.16,0.9930259664290528,2026-07-25,Bertigo_45.840_11.550,8.405421775131723,4.836999245032201,6.673557407039471,3.388483441562797,3.7933511816450447,7.346865837754205,2026-07-25,8.16,8.405421775131723,0.2454217751317227,0.9930259664290528,0.9654180431346084,-0.027607923294444392
SE,45.329088,25.977112,mushroom,6470367861,HUMAN_OBSERVATION,540.0,251:86,1.2245399390432112,7.34,0.8858882559110048,2026-07-25,Maneciu_45.340_25.975,7.908145926353973,4.71731174330949,6.584391573770794,3.541291291966485,4.039433675644898,6.969389865448539,2026-07-25,7.34,7.908145926353973,0.5681459263539734,0.8858882559110048,0.9432452412022498,0.057356985291245
SE,46.208549,25.976668,mushroom,6470574645,HUMAN_OBSERVATION,50.0,256:86,3.177103490610454,7.85,0.9599829217725226,2026-07-25,Tusnad_46.180_25.975,8.623693034783424,5.383424838680494,6.918532275147836,3.942271354076442,4.450186157690607,7.7973898599170175,2026-07-25,7.85,8.623693034783424,0.7736930347834239,0.9599829217725226,0.9930259664290529,0.033043044656530296
NE,60.262473,25.289303,black_chant,6470650643,HUMAN_OBSERVATION,48.0,334:84,4.214274684383183,4.09,0.8338839841845858,2026-07-24,Sibbo_60.300_25.300,6.4944490490259845,4.329555911840024,5.348922031417989,3.287185839140874,3.8096342541960824,7.657538712344187,2026-07-24,4.09,4.329555911840024,0.23955591184002412,0.8338839841845858,0.8299722568259645,-0.00391172735862122
SE,43.890347,19.600681,black_chant,6431016038,HUMAN_OBSERVATION,61.0,243:65,1.0747522496628084,3.89,0.6182871171195147,2026-06-26,Omar_43.900_19.600,7.807634475122646,4.2792720339667225,6.2707163460273305,3.8283744607709833,4.437851004417689,6.87668848842449,2026-06-26,3.89,4.2792720339667225,0.3892720339667224,0.6182871171195147,0.822521090028475,0.20423397290896028
NE,56.04649,14.47881,parasol,6404238341,HUMAN_OBSERVATION,50.0,311:48,3.419158671582378,5.47,0.7745507115691398,2026-06-21,Kristianstad_56.040_14.425,7.170342868329547,4.1775661605836785,5.686970535159974,4.426724315229717,5.294668059092673,7.083358400015343,2026-06-21,5.47,5.686970535159974,0.216970535159974,0.7745507115691398,0.765687869995531,-0.008862841573608837
NE,58.44736,16.20042,parasol,6404581437,HUMAN_OBSERVATION,50.0,324:54,1.6479472722931798,5.28,0.6413323695456573,2026-06-21,Norrkoping_58.440_16.225,6.794678943993952,4.331330362901296,5.599746566507064,4.203116373832406,5.0470971274421625,6.443538510143637,2026-06-21,5.28,5.599746566507064,0.3197465665070638,0.6413323695456573,0.6987564492087265,0.05742407966306917
NE,52.05,5.95,parasol,6410534334,HUMAN_OBSERVATION,5000.0,288:19,3.335852407005443,5.38,0.7542626207837154,2026-06-18,Deelen_52.080_5.950,6.80403037240705,4.039165371536753,5.701376591400182,3.933613623662527,5.116821461089685,6.843016179261796,2026-06-18,5.38,5.701376591400182,0.32137659140018204,0.7542626207837154,0.7896060989584365,0.035343478174721055
NE,51.5,5.1,parasol,6410543116,HUMAN_OBSERVATION,5000.0,285:17,2.8181077877365164,6.22,0.5532544378698212,2026-06-07,Hilvarenbeek_51.480_5.125,5.3473814367546915,3.2896687253429553,5.422378633267912,3.2418135305787374,4.558009647275998,5.467717918802837,2026-06-07,6.22,5.422378633267912,-0.7976213667320877,0.5532544378698212,0.6235465732271432,0.07029213535732204
NE,52.5,4.6,parasol,6410550550,HUMAN_OBSERVATION,5000.0,291:15,0.0,5.73,0.929509393221302,2026-06-16,Beverwijk_52.500_4.600,5.977220900479521,4.044111911562523,5.999651346427834,4.315085433806379,5.378841124998371,6.6378193361262685,2026-06-16,5.73,5.999651346427834,0.2696513464278336,0.929509393221302,0.9478311399924482,0.018321746771146175
NE,51.3,5.85,parasol,6410780772,HUMAN_OBSERVATION,5000.0,284:19,1.7380976750191814,5.55,0.8825657003969434,2026-06-18,Berg_51.300_5.875,7.063072875774041,4.028517673080082,5.788775681871727,3.992207508242871,5.350999342129019,6.815585307866171,2026-06-18,5.55,5.788775681871727,0.23877568187172749,0.8825657003969434,0.8740404588295125,-0.008525241567430841
NE,52.3,4.55,parasol,6410790338,HUMAN_OBSERVATION,5000.0,290:15,2.798987472017707,5.9,0.9765320047950228,2026-06-18,Bennebroek_52.320_4.525,6.359041590223477,3.9073786668881847,6.097398564875256,4.205643484914511,5.030503177218751,6.722543303904438,2026-06-18,5.9,6.097398564875256,0.19739856487525564,0.9765320047950228,0.9723165458003924,-0.004215458994630383
NE,52.25,5.1,parasol,6410900518,HUMAN_OBSERVATION,5000.0,289:17,2.032783047848824,5.76,0.943090284481195,2026-06-15,Kortenhoef_52.260_5.125,6.09055902271538,4.113888402497477,6.132223179684421,4.145491579745707,5.348623950303938,6.291430068698242,2026-06-15,5.76,6.132223179684421,0.3722231796844211,0.943090284481195,0.9617080948309651,0.01861781034977006
NE,51.2,5.85,parasol,6411014266,HUMAN_OBSERVATION,5000.0,284:19,2.82510295859782,5.38,0.7638979244996211,2026-06-16,Maasbracht_51.180_5.875,6.776577441823363,4.124485090500919,5.674144918707387,4.138759702837239,5.613601533516173,6.677852375023131,2026-06-16,5.38,5.674144918707387,0.2941449187073868,0.7638979244996211,0.7847028227341389,0.02080489823451781
NE,51.65,5.1,parasol,6411149695,HUMAN_OBSERVATION,5000.0,286:17,2.052012863406547,5.6,0.959646213377557,2026-06-17,Waalwijk_51.660_5.125,6.119023010554874,3.8840876628712917,5.76341387877901,3.8588930527266,4.923215501754238,6.493980958082612,2026-06-17,5.6,5.76341387877901,0.1634138787790107,0.959646213377557,0.9153640779553774,-0.044282135422179514
NE,52.9,6.25,parasol,6411178300,HUMAN_OBSERVATION,5000.0,293:20,2.22390160467136,5.51,0.7849315603717075,2026-06-15,Elsloo_52.920_6.250,6.008083952693434,4.136970077320556,5.902341727658989,4.273143819934606,5.447569943792059,6.576644439244259,2026-06-15,5.51,5.902341727658989,0.3923417276589891,0.7849315603717075,0.8536457327820719,0.06871417241036437
NE,51.55,4.5,parasol,6411515194,HUMAN_OBSERVATION,5000.0,286:15,2.055529358914682,5.1,0.6666666666666686,2026-06-17,Rucphen_51.540_4.525,5.684758054118979,3.448571284028256,5.294352665442857,3.4763087386734157,4.425730752246343,6.105542951060622,2026-06-17,5.1,5.294352665442857,0.19435266544285756,0.6666666666666686,0.5569434153111528,-0.10972325135551586
